업종,업종코드,공장규모,용도지역,생산품,대기오염,수질오염,소음/진동여부,생활용수(톤/일),산업용수(톤/일),lon,lat
산업용 송풍기 및 배기장치 제조업,29173,소기업,도시지역,배연창시스템,해당없음,해당없음,무,,,126.973705,37.393089
"기타 전기 변환장치 제조업,유선 통신장비 제조업,기타 무선 통신장비 제조업",2.81E+14,소기업,도시지역,"전원변환장치, 유무선통신장치",해당없음,해당없음,무,,,126.972984,37.391272
간판 및 광고물 제조업,33910,소기업,도시지역,"배너, 현수막, POP물, 차량랩핑물",해당없음,해당없음,무,,,126.97244,37.39306
전시 및 광고용 조명장치 제조업,28423,소기업,도시지역,LED 전광판,해당없음,해당없음,무,,,126.969176,37.401375
경성 인쇄회로기판 제조업,26222,소기업,도시지역,회로기판,해당없음,해당없음,무,,,126.970228,37.398727
"그 외 기타 전자부품 제조업,전자감지장치 제조업,기타 주변기기 제조업,유선 통신장비 제조업,방송장비 제조업,기타 무선 통신장비 제조업,비디오 및 기타 영상기기 제조업,기타 음향기기 제조업,사진기, 영사기 및 관련 장비 제조업",2.63E+44,소기업,도시지역,"CCTV, CCTV CAMERA",해당없음,해당없음,무,,,126.949198,37.370419
"비디오 및 기타 영상기기 제조업,유선 통신장비 제조업,방송장비 제조업,기타 무선 통신장비 제조업,전자기 측정, 시험 및 분석기구 제조업,기타 광학기기 제조업,전기경보 및 신호장치 제조업",2.65E+34,소기업,도시지역,"CCTV, 영상감시장치, 적외선열화상카메라, 보안용카메라, 구내방송장치 등",해당없음,해당없음,무,,,126.948243,37.370951
기타 가정용 전기기기 제조업,28519,소기업,도시지역,헤드 교체형 뷰티 디바이스,해당없음,해당없음,무,,,126.973705,37.393089
유선 통신장비 제조업,26410,소기업,도시지역,유선통신장비부품및기기,해당없음,해당없음,무,0.05,,126.948786,37.374065
광학렌즈 및 광학요소 제조업,27301,소기업,도시지역,전자부품 광학기기,해당없음,해당없음,무,,,126.968309,37.399485
기타 무선 통신장비 제조업,26429,소기업,도시지역,이동통신 장비등,해당없음,해당없음,무,,,126.948786,37.374065
금속 캔 및 기타 포장용기 제조업,25991,소기업,도시지역,화장품용기,해당없음,해당없음,무,0,0,126.936041,37.389963
"플라스틱 선, 봉, 관 및 호스 제조업",22211,소기업,도시지역,PP-C파이프 및 이음관,해당없음,해당없음,무,0,0,126.935986,37.386619
"주형 및 금형 제조업,전동기 및 발전기 제조업",2929428111,소기업,도시지역,금형외1종,해당없음,해당없음,무,0,0,126.936041,37.389963
"라디오, 녹음 및 재생 기기 제조업",26521,소기업,도시지역,"마이크로 스피커, 마이크로폰",해당없음,해당없음,무,0,0,126.913346,37.393595
산업용 가스 제조업,20121,소기업,도시지역,"산소, 고압가스",5종,해당없음,유,1,0,126.943862,37.386285
문구용 종이제품 제조업,17901,소기업,도시지역,인쇄물,해당없음,해당없음,무,0,0,126.970411,37.40026
"그 외 기타 전자부품 제조업,전자감지장치 제조업,유선 통신장비 제조업,기타 무선 통신장비 제조업",2.63E+19,소기업,도시지역,"모듀라잭, 플러그, 커넥터",해당없음,해당없음,유,0,0,126.949628,37.368765
고무 의류 및 기타 위생용 비경화 고무제품 제조업,22193,소기업,도시지역,"젖병,젖꼭지",해당없음,해당없음,무,0,0,126.945704,37.385382
그 외 기타 플라스틱 제품 제조업,22299,소기업,도시지역,택건,해당없음,해당없음,무,0,0,126.893671,37.406784
"속도계 및 적산계기 제조업,배전반 및 전기 자동제어반 제조업,그 외 기타 전기장비 제조업",2.72E+14,소기업,도시지역,전자식 전력량계,해당없음,해당없음,무,0,0,126.936041,37.389963
"운송장비 조립용 플라스틱제품 제조업,기타 기계.장비 조립용 플라스틱 제품 제조업,주형 및 금형 제조업",2.22E+14,소기업,도시지역,플라스틱사출품및금형제조,해당없음,해당없음,무,0,0,126.936554,37.387201
주형 및 금형 제조업,29294,소기업,도시지역,진공금형,해당없음,해당없음,무,0,0,126.950751,37.369181
이동전화기 제조업,26422,소기업,도시지역,"전화기, 통신용HUB",해당없음,해당없음,무,0,0,126.938271,37.38873
신발 부분품 제조업,15220,소기업,도시지역,신발부품,해당없음,해당없음,무,0,0,126.917294,37.419059
주형 및 금형 제조업,29294,소기업,도시지역,금형,해당없음,해당없음,무,0,0,126.950892,37.370389
"기타 전기 변환장치 제조업,에너지 저장장치 제조업",2811928114,소기업,도시지역,무정전전원장치,해당없음,해당없음,무,0,0,126.936041,37.389963
"도시락류 제조업,기타 식사용 가공처리 조리식품 제조업",1075110759,소기업,도시지역,도시락 외,해당없음,해당없음,무,13,0,126.931509,37.39021
기타 가공 공작기계 제조업,29229,소기업,도시지역,자동화설비 지그 외,해당없음,해당없음,무,0,0,126.913559,37.412465
그 외 기타 의료용 기기 제조업,27199,소기업,도시지역,시력측정기(투영식시력표),해당없음,해당없음,무,0,0,126.936041,37.389963
"유선 통신장비 제조업,에너지 저장장치 제조업,기타 전기 변환장치 제조업,철도차량 부품 및 관련 장치물 제조업",2.64E+19,소기업,도시지역,철도신호장비,해당없음,해당없음,무,0,0,126.938553,37.391166
"그 외 기타 특수목적용 기계 제조업,유선 통신장비 제조업,방송장비 제조업,기타 무선 통신장비 제조업,기타 음향기기 제조업,산업용 섬유 세척, 염색, 정리 및 가공 기계 제조업",2.93E+29,소기업,도시지역,신발살균건조기,해당없음,해당없음,무,0,0,126.936041,37.389963
레미콘 제조업,23322,소기업,도시지역,레미콘,해당없음,해당없음,무,0,0,126.899201,37.425632
"기억장치 제조업,기타 주변기기 제조업",2632126329,소기업,도시지역,서버,해당없음,해당없음,무,0,0,126.919893,37.391438
"철도차량 부품 및 관련 장치물 제조업,구조용 금속 판제품 및 공작물 제조업,금속 캔 및 기타 포장용기 제조업,금속 표시판 제조업,배전반 및 전기 자동제어반 제조업,공기 조화장치 제조업",3.12E+29,소기업,도시지역,제어반,해당없음,해당없음,무,0,0,126.935411,37.390597
"체조, 육상 및 체력단련용 장비 제조업",33301,소기업,도시지역,운동기구,해당없음,해당없음,무,0,0,126.936041,37.389963
기타 식품 첨가물 제조업,10749,소기업,도시지역,기타 식품첨가물,해당없음,해당없음,무,,,126.936041,37.389963
"기체 여과기 제조업,액체 여과기 제조업,증류기, 열교환기 및 가스발생기 제조업",2.92E+14,소기업,도시지역,"염소투입기, 약품투입기 등",해당없음,해당없음,무,,,126.936041,37.389963
주형 및 금형 제조업,29294,소기업,도시지역,금형부품,해당없음,해당없음,무,,,126.936307,37.389461
"그 외 기타 전자부품 제조업,전자감지장치 제조업",2629926295,중기업,도시지역,필름형센서,해당없음,해당없음,무,,,126.937006,37.388782
비디오 및 기타 영상기기 제조업,26519,소기업,도시지역,감시용카메라,해당없음,해당없음,무,,,126.938553,37.391166
방송장비 제조업,26421,소기업,도시지역,CCTV제품,해당없음,해당없음,무,,,126.93482,37.38441
"간판 및 광고물 제조업,육상 금속 골조 구조재 제조업,수상 금속 골조 구조재 제조업,금속 표시판 제조업,피복 및 충전 용접봉 제조업,그 외 기타 분류 안된 금속 가공 제품 제조업,전시 및 광고용 조명장치 제조업",3.39E+34,소기업,도시지역,"도로명판, 안내판,간판",해당없음,해당없음,무,,,126.93827,37.389659
그 외 기타 의료용 기기 제조업,27199,소기업,도시지역,"의료용톱, 외과수술용 드릴",해당없음,해당없음,무,,,126.936389,37.386118
"전기회로 개폐, 보호장치 제조업,속도계 및 적산계기 제조업,전기회로 접속장치 제조업",2.81E+14,소기업,도시지역,"디지털보호계전기, 디지털판넬미터",해당없음,해당없음,무,,,126.936116,37.388603
"그 외 기타 전자부품 제조업,전자감지장치 제조업",2629926295,소기업,도시지역,"AM시스템, 진동자장센서",해당없음,해당없음,무,,,126.938183,37.383008
"그 외 기타 전자부품 제조업,전자감지장치 제조업",2629926295,중기업,도시지역,커넥터,해당없음,해당없음,무,,,126.892005,37.420203
"레이더, 항행용 무선기기 및 측량기구 제조업,전자감지장치 제조업,그 외 기타 전자부품 제조업,유선 통신장비 제조업,방송장비 제조업,기타 무선 통신장비 제조업,전시 및 광고용 조명장치 제조업,교통 신호장치 제조업",2.72E+39,소기업,도시지역,근접감지기,해당없음,해당없음,무,,,126.936801,37.384095
기타 주변기기 제조업,26329,소기업,도시지역,컴퓨터 냉각장치,해당없음,해당없음,무,,,126.938421,37.384542
"기타 조명장치 제조업,액정 표시장치 제조업,전기회로 개폐, 보호장치 제조업,전기회로 접속장치 제조업,배전반 및 전기 자동제어반 제조업,일반용 전기 조명장치 제조업,전시 및 광고용 조명장치 제조업",2.84E+34,소기업,도시지역,"LED조명,전원장치,디스플레이",해당없음,해당없음,무,,,126.938553,37.391166
침구 및 관련제품 제조업,13221,소기업,도시지역,"범퍼침대, 침구류, 놀이매트",해당없음,해당없음,무,,,126.890297,37.405032
그 외 기타 달리 분류되지 않은 제품 제조업,33999,소기업,도시지역,지팡이,해당없음,해당없음,무,,,126.936041,37.389963
일반용 전기 조명장치 제조업,28422,소기업,도시지역,"LED평판조명, LED다운라이트, LED가로등, LED보안등",해당없음,해당없음,무,,,126.939148,37.385801
기타 가정용 전기기기 제조업,28519,소기업,도시지역,"전기마사지, 미용기기",해당없음,해당없음,무,,,126.892005,37.420203
유선 통신장비 제조업,26410,소기업,도시지역,통신장비,해당없음,해당없음,무,,,126.938553,37.391166
화장품 제조업,20423,소기업,도시지역,방향제,해당없음,해당없음,무,,,126.934569,37.390995
전시 및 광고용 조명장치 제조업,28423,소기업,도시지역,소방시스템(유도등),해당없음,해당없음,무,,0,126.939437,37.387732
"배전반 및 전기 자동제어반 제조업,방송장비 제조업,비디오 및 기타 영상기기 제조업,일반 통신 공사업",2.81E+19,소기업,도시지역,"유무선원격감시제어장치,CCTV",해당없음,해당없음,무,,,126.938553,37.391166
"물질 검사, 측정 및 분석기구 제조업,속도계 및 적산계기 제조업,기기용 자동측정 및 제어장치 제조업,전동기 및 발전기 제조업,배전반 및 전기 자동제어반 제조업",2.72E+24,소기업,도시지역,수질환경계측기,해당없음,해당없음,무,,,126.972984,37.391272
유선 통신장비 제조업,26410,소기업,도시지역,전력선모뎀,해당없음,해당없음,무,0,0,126.972984,37.391272
유선 통신장비 제조업,26410,소기업,도시지역,광전송장치,해당없음,해당없음,무,0,0,126.942553,37.389391
"전기회로 개폐, 보호장치 제조업,기타 무선 통신장비 제조업,속도계 및 적산계기 제조업,전기회로 접속장치 제조업,배전반 및 전기 자동제어반 제조업,전기경보 및 신호장치 제조업,분사기 및 소화기 제조업",2.81E+34,소기업,도시지역,"계전기,감시반",해당없음,해당없음,무,0,0,126.942549,37.387255
"기타 전기 변환장치 제조업,전자기 측정, 시험 및 분석기구 제조업,에너지 저장장치 제조업",2.81E+14,소기업,도시지역,"ZM-MFC2, G1PAM1000",해당없음,해당없음,무,0,0,126.942553,37.389391
"증류기, 열교환기 및 가스발생기 제조업",29176,소기업,도시지역,차량용산소발생기,해당없음,해당없음,무,0,0,126.955901,37.367397
"그 외 자동차용 신품 부품 제조업,주형 및 금형 제조업,자동차용 신품 조향장치 및 현가 장치 제조업,자동차용 신품 제동장치 제조업,자동차 재제조 부품 제조업",3.04E+24,소기업,도시지역,자동차 부품,해당없음,해당없음,무,3,0,126.948914,37.369777
"금속 문, 창, 셔터 및 관련제품 제조업",25111,소기업,도시지역,방화문,해당없음,해당없음,무,0,0,126.952044,37.368787
